ผีเสื้อ	ผี- เสื้อ
ผีเสื้อกลางคืน	ผี- เสื้อ- กฺลาง- คืน
ผีเสื้อราตรี	ผี- เสื้อ- รา- ตฺรี
ผีไม่มีศาล	ผี- ไม่- มี- สาน
ผึ้งราชินี	พึ่ง- รา- ชิ- นี
ผูกพัน	ผูก- พัน
ผูกพันธ์	ผูก- พัน
ผู้	พู่
ผู้กระหายสงคราม	พู่- กฺระ- หาย- สง- คฺราม
ผู้กำกับ	พู่- กำ- กับ
ผู้ก่อการร้าย	พู่- ก่อ- กาน- ร้าย
ผู้ขับ	พู่- ขับ
ผู้คน	พู่- คน
ผู้คุม	ผู้- คุม
ผู้จัดการ	พู่- จัด- กาน
ผู้จำหน่าย	พู่- จำ- หฺน่าย
ผู้ชม	พู่- ชม
ผู้ชาย	พู่- ชาย
ผู้ช่วย	พู่- ช่วย
ผู้ช่วยศาสตราจารย์	พู่- ช่วย สาด- ตฺรา- จาน
ผู้ดี	ผู้- ดี
ผู้ดีตีนแดง	ผู้- ดี- ตีน- แดง
ผู้ดูแล	พู่- ดู- แล
ผู้ต้องสงสัย	พู่- ต็้อง- สง- ไส
ผู้ต้องหา	พู่- ต็้อง- หา
ผู้ทรยศ	พู่- ทอ- ระ- ยด
ผู้ทำนาย	พู่- ทำ- นาย
ผู้นำ	พู่- นำ
ผู้บรรยาย	พู่- บัน- ยาย
ผู้บริหาร	พู่- บอ- ริ- หาน
ผู้บริโภค	พู่- บอ- ริ- โพก
ผู้บัญชาการ	พู่- บัน- ชา- กาน
ผู้ปกครอง	พู่- ปก- คฺรอง
ผู้ประกอบการ	พู่- ปฺระ- กอบ- กาน
ผู้ประกาศ	พู่- ปฺระ- กาด
ผู้ประศาสน์การ	พู่- ปฺระ- สาด- กาน
ผู้ประสบภัย	พู่- ปฺระ- สบ- พัย
ผู้ป่วย	พู่- ป่วย
ผู้ผลิต	พู่- ผะ- หฺลิด
ผู้พิพากษา	พู่- พิ- พาก- สา
ผู้พิมพ์	พู่- พิม
ผู้ฟัง	พู่- ฟัง
ผู้มีอำนาจ	พู่- มี- อำ- นาด
ผู้ย่อยสลาย	ผู้- ย็่อย- สะ- หฺลาย
ผู้รอดชีวิต	พู่- รอด- ชี- วิด
ผู้รับ	พู่- รับ
ผู้รับบุตรบุญธรรม	พู่- รับ- บุด- บุน- ทำ
ผู้รับพินัยกรรม	พู่- รับ- พิ- ไน- กำ
ผู้ริเริ่ม	ผู้- ริ- เริ่ม
ผู้รุกราน	ผู้- รุก- ราน
ผู้ร้าย	พู่- ร้าย
ผู้ลี้ภัย	พู่- ลี้- พัย
ผู้ล่า	ผู้- ล่า
ผู้วินิจฉัย	พู่- วิ- นิด- ไฉ
ผู้ว่าการ	พู่- อำ- นวย- กาน
ผู้ว่าราชการ	พู่- ว่า- ราด- ชะ- กาน
ผู้สนับสนุน	ผู้- สะ- หฺนับ- สะ- หฺนุน
ผู้สมัคร	ผู้- สะ- หฺมัก
ผู้สอบบัญชี	พู่- สอบ- บัน- ชี
ผู้สังหาร	พู่- สัง- หาน
ผู้สำเร็จราชการ	พู่- สำ- เหฺร็ด- ราด- ชะ- กาน
ผู้สำเร็จราชการแทนพระองค์	พู่- สำ- เหฺร็ด- ราด- ชะ- กาน- แทน- พฺระ- อง
ผู้สืบสันดาน	พู่- สืบ- สัน- ดาน
ผู้หญิง	พู่- หฺยิง
ผู้หญิงยิงเรือ	พู่- หฺยิง- ยิง- เรือ
ผู้หญิงหากิน	พู่- หฺยิง- หา- กิน
ผู้หลักผู้ใหญ่	พู่- หฺลัก- พู่- ไหฺย่
ผู้อพยพ	พู่- อบ- พะ- ยบ
ผู้ออกแบบ	ผู้- ออก- แบบ
ผู้อำนวยการ	พู่- อำ- นวย- กาน
ผู้อ่าน	ผู้- อ่าน
ผู้เข้าร่วม	ผู้- เข้า- ร่วม
ผู้เฒ่า	พู่- เท่า
ผู้เยาว์	พู่- เยา
ผู้เรียน	พู่- เรียน
ผู้เลือกตั้ง	ผู้- เลือก- ตั้ง
ผู้เสียหาย	พู่- เสีย- หาย
ผู้แต่ง	ผู้- แต่ง
ผู้แทน	พู่- แทน
ผู้แทนโดยชอบธรรม	พู่- แทน- โดย- ชอบ- ทำ
ผู้แปล	พู่- แปฺล
ผู้โดยสาร	พู่- โดย- สาน
ผู้ใช้	พู่- ไช้
ผู้ใด	พู่- ได
ผู้ใหญ่	พู่- ไหฺย่
ผู้ใหญ่บ้าน	ผู้- ไหฺย่- บ้าน
ผู้ให้	พู่- ไห้
ผู้ไท	พู่- ไท
ผไท	ผะ- ไท
ผ่อง	ผ็่อง
ผ่องใส	ผ็่อง- ไส
ผ่อน	ผ็่อน
ผ่าตัด	ผ่า- ตัด
ผ่าเหล่า	ผ่า- เหฺล่า
ผ้า	พ่า
ผ้ากันเปื้อน	พ่า- กัน- เปื้อน
ผ้าขนหนู	พ่า- ขน- หฺนู
ผ้าขี้ริ้ว	พ่า- คี่- ริ้ว
ผ้านวม	พ่า- นวม
ผ้านุ่ง	ผ้า- นุ่ง
ผ้าปิดจมูก	พ่า- ปิด- จะ- หฺมูก
ผ้าปูที่นอน	พ่า- ปู- ที่- นอน
ผ้าปูเตียง	พ่า- ปู- เตียง
ผ้าปูโต๊ะ	พ่า- ปู- โต๊ะ
ผ้าฝ้าย	ผ้า- ฝ้าย
ผ้าพัน	พ่า- พัน
ผ้าพันคอ	ผ้า- พัน- คอ
ผ้าพันแผล	พ่า- พัน- แผฺล
ผ้าม่าน	พ่า- ม่าน
ผ้าห่ม	พ่า- ห่ม
ผ้าอนามัย	พ่า- อะ- นา- มัย
ผ้าอ้อม	พ่า- อ้อม
ผ้าเช็ดตัว	พ่า- เช็ด- ตัว
ผ้าเช็ดปาก	พ่า- เช็ด- ปาก
ผ้าเช็ดหน้า	พ่า- เช็ด- น่า
ผ้าเตี่ยว	ผ้า- เตี่ยว
ผ้าโพกหัว	พ่า- โพก- หัว
ผ้าใบ	พ่า- ไบ
ผ้าไหม	ผ้า- ไหฺม
ฝ	ฝอ
ฝนกรด	ฝน- กฺรด
ฝนดาวตก	ฝน- ดาว- ตก
ฝนตกไม่ทั่วฟ้า	ฝน- ตก- ไม่- ทั่ว- ฟ้า
ฝรั่ง	ฝะ- หฺรั่ง
ฝรั่ง	ฟะ- หฺรั่ง
ฝรั่งขี้นก	ฝะ- หฺรั่ง- ขี้- นก
ฝรั่งอั้งม้อ	ฝะ- หฺรั่ง- อั้ง- ม้อ
ฝรั่งเศษ	ฝะ- หฺรั่ง- เสด
ฝรั่งเศส	ฝะ- หฺรั่ง- เสด
ฝอย	ฝ็อย
ฝอยทอง	ฝ็อย- ทอง
ฝักบัว	ฝัก- บัว
ฝักบัวล้างก้น	ฝัก- บัว- ล้าง- ก้น
ฝักใฝ่	ฝัก- ไฝ่
ฝังเข็ม	ฝัง- เข็ม
ฝันดี	ฝัน- ดี
ฝันร้าย	ฝัน- ร้าย
ฝันเปียก	ฝัน- เปียก
ฝากผีฝากไข้	ฝาก- ผี- ฝาก- ไข้
ฝากล่องเสียง	ฝา- กฺล็่อง- เสียง
ฝาแฝด	ฝา- แฝด
ฝีดาษ	ฝี- ดาด
ฝีมือ	ฝี- มือ
ฝีเท้า	ฝี- ท้าว
ฝึกซ้อม	ฝึก- ซ้อม
ฝึกปรือ	ฝึก- ปฺรือ
ฝึกหัด	ฝึก- หัด
ฝุ่นควัน	ฝุ่น- คฺวัน
ฝุ่นละออง	ฝุ่น- ละ- ออง
ฝุ่นเมือง	ฝุ่น- เมือง
ฝ่าบาท	ฝ่า- บาด
ฝ่าฝืน	ฝ่า- ฝืน
ฝ่าพระบาท	ฝ่า- พฺระ- บาด
ฝ่าฟัน	ฝ่า- ฟัน
ฝ่ายขวา	ฝ่าย- ขฺวา
ฝ่ายซ้าย	ฝ่าย- ซ้าย
ฝ่ายตุลาการ	ฝ่าย- ตุ- ลา- กาน
ฝ่ายหน้า	ฝ่าย- น่า
ฝ่าไฟแดง	ฝ่า- ไฟ- แดง
ฝ้า	ฟ่า
พ	พอ
พ.	พอ
พ.ค.	พอ- คอ
พ.ย.	พอ- ยอ
พ.ศ.	พอ- สอ
พงศาวดาน	พง- สา- วะ- ดาน
พงศาวดาร	พง- สา- วะ- ดาน
พงษาวดาร	พง- สา- วะ- ดาน
พจน	พด- จะ- นะ- 
พจนานุกรม	พด- จะ- นา- นุ- กฺรม
พจน์	พด
พญา	พะ- ยา
พญาณ	พะ- ยาน
พณิช	พะ- นิด
พนง.	พอ- นอ- งอ
พนม	พะ- นม
พนมเปญ	พะ- นม- เปน
พนักงาน	พะ- นัก- งาน
พนักงานรักษาพระอัยการ	พะ- นัก- งาน- รัก- สา- พฺระ- อัย- ย- กาน
พนักงานอัยการ	พะ- นัก- งาน- อัย- ย- กาน
พนัญเชิง	พะ- นัน- เชิง
พนัน	พะ- นัน
พนา	พะ- นา
พบกัน	พบ- กัน
พม่า	พะ- ม่า
พยัคฆ์	พะ- ยัก
พยัญชนะ	พะ- ยัน- ชะ- นะ
พยากรณ์	พะ- ยา- กอน
พยากรณ์อากาศ	พะ- ยา- กอน- อา- กาด
พยางค์	พะ- ยาง
พยางค์	พ̄ะ- ยาง
พยาธิ	พะ- ยาด
พยาธิ	พะ- ยา- ทิ- 
พยาน	พะ- ยาน
พยานบุคคล	พะ- ยาน- บุก- คน
พยานรัก	พะ- ยาน- รัก
พยานหลักฐาน	พะ- ยาน- หฺลัก- ถาน
พยาบาท	พะ- ยา- บาด
พยาบาล	พะ- ยา- บาน
พยาบาล	พ̄ะ- ยา- บาน
พยายาม	พะ- ยา- ยาม
พยุง	พะ- ยุง
พยุหบาตรา	พะ- ยุ- หะ- บาด- ตฺรา
พร	พอน
พรม	พฺรม
พรมแดน	พฺรม- แดน
พรรค	พัก
พรรค	พัก- คะ- 
พรรคการเมือง	พัก- กาน- เมือง
พรรค์	พัน
พรรณนา	พัน- นะ- นา
พรรดึก	พัน- ระ- ดึก
พรรฦก	พัน- ลึก
พรรษา	พัน- สา
พรสวรรค์	พอน- สะ- หฺวัน
พรหม	พฺรม
พรหมจรรย์	พฺรม- มะ- จัน
พรหมจารี	พฺรม- มะ- จา- รี
พรหมลิขิต	พฺรม- ลิ- ขิด
พรหมวิหาร	พฺรม- วิ- หาน
พรหมวิหาร	พฺรม- มะ- วิ- หาน
พรหมแดน	พฺรม- แดน
พรอวิเดนซ์	พฺรอ- วิ- เด็๊น
พรอวิเดนซ์	พฺรอ- วิ- เด็๊นส
พระ	พฺระ
พระกิตติคุณ	พฺระ- กิด- ติ- คุน
พระคุณ	พฺระ- คุน
พระตะบอง	พฺระ- ตะ- บอง
พระทัย	พฺระ- ไท
พระนคร	พฺระ- นะ- คอน
พระนครศรีอยุทธยา	พฺระ- นะ- คอน- สี- อะ- ยุด- ทะ- ยา
พระนครศรีอยุธยา	พฺระ- นะ- คอน- สี- อะ- ยุด- ทะ- ยา
พระพุทธเจ้า	พฺระ- พุด- ทะ- จ้าว
พระพุทธเจ้าข้า	พฺระ- พุด- ทะ- จ้าว- ข้า
พระยา	พฺระ- ยา
พระยาประเทศราช	พฺระ- ยา- ปฺระ- เทด- สะ- ราด
พระราชกฤษฎีกา	พฺระ- ราด- ชะ- กฺริด- สะ- ดี- กา
พระราชกำหนด	พฺระ- ราด- ชะ- กำ- หฺนด
พระราชทาน	พฺระ- ราด- ชะ- ทาน
พระราชบัญญัติ	พฺระ- ราด- ชะ- บัน- หฺยัด
พระราชสมภารเจ้า	พฺระ- ราด- ชะ- สม- พา- ระ- จ้าว
พระวรสาร	พฺระ- วะ- ระ- สาน
พระองค์	พฺระ- อง
พระองค์เจ้า	พฺระ- อง- จ้าว
พระเจ้า	พฺระ- จ้าว
พระเจ้าช่วยกล้วยทอด	พฺระ- จ้าว- ช่วย- กฺล้วย- ทอด
พระเจ้าหลวง	พฺระ- จ้าว- หฺลวง
พระเจ้าห้าพระองค์	พฺระ- จ้าว- ห้า- พฺระ- อง
พรั่น	พฺรั่น
พราก	พฺราก
พรากผู้เยาว์	พฺราก- พู่- เยา
พราง	พฺราง
พราน	พฺราน
พราย	พฺราย
พราหมณ์	พฺราม
พรำ	พฺรำ
พริก	พฺริก
พริกขี้หนู	พฺริก- ขี้- หฺนู
พริกดอง	พฺริก- ดอง
พริกน้ำปลา	พฺริก- น้ำ- ปฺลา
พริกหยวก	พฺริก- หฺยวก
พริกไทย	พฺริก- ไท
พริกไทยดำ	พฺริก- ไท- ดำ
พริทอเรีย	พฺริ- ทอ- เรีย
พริบ	พฺริบ
พริ้ว	พฺริ้ว
พรีเซ็นเตอร์	พฺรี- เซ็น- เต้อ
พรีเซ็นเตอร์	พฺรี- เซ็้น- เต้อ
พรุ	พฺรุ
พรุน	พฺรุน
พรุ่ง	พฺรุ่ง
พรุ่งนี้	พฺรุ่ง- นี้
พรแสวง	พอน- สะ- แหฺวง
พร่อง	พฺร็่อง
พร่ำเพรื่อ	พฺร่ำ- เพฺรื่อ
พร้อม	พฺร้อม
พร้อมมูล	พฺร้อม- มูน
พร้า	พฺร้า
พร้าว	พฺร้าว
พฤ.	พฺรึ
พฤ.	พะ- รึ
พฤกษ	พฺรึก- สะ- 
พฤกษศาสตร์	พฺรึก- สะ- สาด
พฤกษา	พฺรึก- สา
พฤกษ์	พฺรึก
พฤฒิบาศ	พฺรึด- ทิ- บาด
พฤติกรรม	พฺรึด- ติ- กัม
พฤติการณ์	พฺรึด- ติ- กาน
พฤศจิกา	พฺรึด- สะ- จิ- กา
พฤศจิกายน	พฺรึด- สะ- จิ- กา- ยน
พฤษภ	พฺรึ- สบ
พฤษภ	พฺรึด- สบ
พฤษภา	พฺรึด- สะ- พา
พฤษภาคม	พฺรึด- สะ- พา- คม
พฤหัสบดี	พฺรึ- หัด- สะ- บอ- ดี
พฤหัสบดี	พะ- รึ- หัด- สะ- บอ- ดี
พล	พน
พล	พน- ละ- 
พล	พะ- ละ- 
พลการ	พะ- ละ- กาน
พลขับ	พน- ละ- ขับ
พลวง	พฺลวง
พลศาสตร์	พน- ละ- สาด
พลศาสตร์ของไหล	พน- ละ- สาด- ของ- ไหฺล
พลอง	พฺลอง
พลอย	พฺลอย
พละ	พะ- ละ
พลัง	พะ- ลัง
พลังงาน	พะ- ลัง- งาน
พลังงานจลน์	พะ- ลัง- งาน- จน
พลังงานทดแทน	พะ- ลัง- งาน- ทด- แทน
พลังงานศักย์	พะ- ลัง- งาน- สัก
พลัด	พฺลัด
พลัน	พฺลัน
พลับ	พฺลับ
พลับพลึง	พฺลับ- พฺลึง
พลัม	พฺลัม
พลั่ว	พฺลั่ว
พลาซ่า	พฺลา- ซ่า
พลาด	พฺลาด
พลาย	พฺลาย
พลาสติก	พฺล้าส- ติก
พลาสติก	พฺล้าด- สะ- ติก
พลิก	พฺลิก
พลี	พะ- ลี
พลุ	พฺลุ
พลู	พฺลู
พลูโต	พฺลู- โต
พลูโทเนียม	พฺลู- โท- เนี่ยม
พลเมือง	พน- ละ- เมือง
พลเรือน	พน- ละ- เรือน
พลเรือเอก	พน- เรือ- เอก
พลเอก	พน- เอก
พล่าม	พฺล่าม
พวกคุณ	พวก- คุน
พวกพ้อง	พวก- พ้อง
พวกเขา	พวก- เขา
พวกเรา	พวก- เรา
พวงกุญแจ	พวง- กุน- แจ
พวงมาลัย	พวง- มา- ไล
พหุนาม	พะ- หุ- นาม
พหุภพ	พะ- หุ- พบ
พหูพจน์	พะ- หู- พด
พอง	พอง
พอง	พ็อง
พอดี	พอ- ดี
พอร์ต	พอด
พอร์พอยส์	พอ- พ็้อยส
พอลินีเชีย	พอ- ลิ- นี- เชีย
พอเพียง	พอ- เพียง
พอโลเนียม	พอ- โล- เนี่ยม
พอใจ	พอ- ไจ
พอใช้	พอ- ไช้
พะยะค่ะ	พะ- ยะ- ค่ะ
พะยาน	พะ- ยาน
พะยูง	พะ- ยูง
พะยูน	พะ- ยูน
พะย่ะค่ะ	พะ- ย่ะ- ค่ะ
พะเยา	พะ- เยา
พะเยา	พ̄ะ- เยา
พะแนง	พะ- แนง
พะโล้	พะ- โล้
พะโล้แตก	พะ- โล้- แตก
พักผ่อน	พัก- ผ็่อน
พักร้อน	พัก- ร้อน
พังงา	พัง- งา
พังพอน	พัง- พอน
พังพาน	พัง- พาน
พัฒนา	พัด- ทะ- นา
พัฒนา	พัด- ท̄ะ- นา
พัฒนาการ	พัด- ทะ- นา- กาน
พัดลม	พัด- ลม
พัทยา	พัด- ทะ- ยา
พัทลุง	พัด- ทะ- ลุง
พันตรี	พัน- ตฺรี
พันธมิตร	พัน- ทะ- มิด
พันธุ์	พัน
พันธุ์พืช	พัน- พืด
พันฦก	พัน- ลึก
พับเพียบ	พับ- เพียบ
พัฟฟิน	พับ- ฟิ่น
พัฟฟิน	พัฟ- ฟิ่น
พัสดุ	พัด- สะ- ดุ
พากย์	พาก
พาชี	พา- ชี
พาณิช	พา- นิด
พาณิชย์	พา- นิด
พาทย์	พาด
พายัพ	พา- ยับ
พายุ	พา- ยุ
พายุฝน	พา- ยุ- ฝน
พายุหมุน	พา- ยุ- หฺมุน
พายุหิมะ	พา- ยุ- หิ- มะ
พารา	พา- รา
พารามีเซียม	พา- รา- มี- เซี่ยม
พาราเซตามอล	พา- รา- เซ- ตา- ม็่อน
พาราเซตามอล	พา- รา- เซ- ตา- ม็่อล
พาราโบลา	พา- รา- โบ- ล่า
พาล	พาน
พาลาเดียม	พา- ลา- เดี้ยม
พาสตา	พ้าส- ต้า
พาสปอร์ต	พ้าด- สะ- ปอด
พาสปอร์ต	พ้าส- ปอด
พาสุกรี	พา- สุ- กฺรี
พาสุกี	พา- สุ- กี
พาหนะ	พา- หะ- นะ
พาหุ	พา- หุ
พาฬ	พาน
พาฬ	พา- ละ- 
พาฬมฤค	พา- ละ- มะ- ลึก
พาโนรามา	พา- โน- รา- ม่า
พิกัด	พิ- กัด
พิการ	พิ- กาน
พิกุล	พิ- กุน
พิฆาต	พิ- คาด
พิจารณา	พิ- จา- ระ- นา
พิจารณ์	พิ- จาน
พิจิก	พิ- จิก
พิจิตร	พิ- จิด
พิชิต	พิ- ชิด
พิชิต	พิ- ชิด- ตะ- 
พิซซา	พิด- ซ่า
พิซซ่า	พิด- ซ่า
พิณ	พิน
พิถีพิถัน	พิ- ถี- พิ- ถัน
พิทักษ์	พิ- ทัก
พิธี	พิ- ที
พิธีกรรม	พิ- ที- กัม
พิธีการ	พิ- ที- กาน
พิธีสาร	พิ- ที- สาน
พินทุ	พิน- ทุ
พินอิน	พิน- อิน
พินัย	พิ- ไน
พินัยกรรม	พิ- ไน- กำ
พิบัติ	พิ- บัด
พิบัติ	พิ- บัด- ติ- 
พิบัติภัย	พิ- บัด- ติ- ไพ
พิพากษา	พิ- พาก- สา
พิพาท	พิ- พาด
พิพิธภัณฑสถาน	พิ- พิด- ทะ- พัน- ทะ- สะ- ถาน
พิพิธภัณฑ์	พิ- พิด- ทะ- พัน
พิพิธภัณฑ์สัตว์น้ำ	พิ- พิด- ทะ- พัน- สัด- น้าม
พิภพ	พิ- พบ
พิมพ์	พิม
พิมพ์ดีด	พิม- ดีด
พิมพ์เขียว	พิม- เขียว
พิมเสน	พิม- เสน
พิราบ	พิ- ราบ
พิราบสื่อสาร	พิ- ราบ- สื่อ- สาน
พิราลัย	พิ- รา- ไล
พิริยะ	พิ- ริ- ยะ
พิรุธ	พิ- รุด
พิลิปดา	พิ- ลิบ- ดา
พิษ	พิด
พิษ	พิด- สะ- 
พิษณุโลก	พิด- สะ- นุ- โลก
พิษสุนัขบ้า	พิด- สุ- นัก- บ้า
พิสดาร	พิด- สะ- ดาน
พิสตาชีโอ	พิส- ตา- ชิ- โอ้
พิสูจน์	พิ- สูด
พิเทศ	พิ- เทด
พิเรนทร์	พิ- เรน
พิเศษ	พิ- เสด
พิโรธ	พิ- โรด
พิไนยกัน	พิ- ไน- กัน
พีช	พี้ด
พีช	พี้ช
พีชคณิต	พี- ชะ- คะ- นิด
พีซี	พี- ซี
พีบิมบับ	พี- บิม- บับ
พีพี	พี- พี
พีระมิด	พี- ระ- มิด
พีอาร์	พี- อา
พี่ชาย	พี่- ชาย
พี่น้อง	พี่- น้อง
พี่สาว	พี่- สาว
พี่เลี้ยง	พี่- เลี้ยง
พึ่งพิง	พึ่ง- พิง
พืช	พืด
พืชกินสัตว์	พืด- กิน- สัด
พืชดอก	พืด- ดอก
พืชผัก	พืด- ผัก
พืชอวบน้ำ	พืด- อวบ- น้าม
พืชใบเลี้ยงคู่	พืด- ไบ- เลี้ยง- คู่
พืชใบเลี้ยงเดี่ยว	พืด- ไบ- เลี้ยง- เดี่ยว
พืชไร่	พืด- ไร่
พืดน้ำแข็ง	พืด- น้ำ- แข็ง
พืดหินปะการัง	พืด- หิน- ปะ- กา- รัง
พื้นฐาน	พื้น- ถาน
พื้นดิน	พื้น- ดิน
พื้นที่	พื้น- ที่
พื้นที่ผิว	พื้น- ที่- ผิว
พื้นบ้าน	พื้น- บ้าน
พื้นผิว	พื้น- ผิว
พื้นหลัง	พื้น- หฺลัง
พื้นเมือง	พื้น- เมือง
พุดซ้อน	พุด- ซ้อน
พุทธ	พุด
พุทธ	พุด- ทะ- 
พุทธพาณิชย์	พุด- ทะ- พา- นิด
พุทธมามกะ	พุด- ทะ- มา- มะ- กะ
พุทธรูป	พุด- ทะ- รูบ
พุทธศก	พุด- ทะ- สก
พุทธศักราช	พุด- ทะ- สัก- กะ- หฺราด
พุทธะ	พุด- ทะ
พุทธเซเล็บ	พุด- ทะ- เซ- เล็บ
พุทรา	พุด- ซา
พุธ	พุด
พุธ	พุด- ทะ- 
พูนสวัสดิ์	พูน- สะ- หฺวัด
พูลสวัสดิ์	พูน- สะ- หฺวัด
พู่กัน	พู่- กัน
พู่ประดับ	พู่- ปฺระ- ดับ
พเยีย	พะ- เยีย
พแนงเชีง	พะ- แนง- เชิง
พ่วงพี	พ่วง- พี
พ่อขุน	พ่อ- ขุน
พ่อครัว	พ่อ- คฺรัว
พ่อค้า	พ่อ- ค้า
พ่อง	พ่อง
พ่อง	พ็่อง
พ่องตาย	พ็่อง- ตาย
พ่องเตย	พ็่อง- เตย
พ่อตา	พ่อ- ตา
พ่อบ้าน	พ่อ- บ้าน
พ่อมด	พ่อ- มด
พ่อเลี้ยง	พ่อ- เลี้ยง
พ่อแม่	พ่อ- แม่
พ่อแม่พี่น้อง	พ่อ- แม่- พี่- น้อง
พ่ะย่ะค่ะ	พ่ะ- ย่ะ- ค่ะ
พ่ายแพ้	พ่าย- แพ้
พ้องพาน	พ้อง- พาน
ฟ	ฟอ
ฟงดูว์	ฟง- ดู
ฟยอร์ด	ฟะ- ย๊อด
ฟรี	ฟฺรี
ฟลอริดา	ฟฺลอ- ริ- ด้า
ฟลีโรเวียม	ฟฺลี- โร- เวี่ยม
ฟลุต	ฟฺลุ๊ด
ฟลูออรีน	ฟฺลู- ออ- รีน
ฟองน้ำ	ฟอง- น้าม
ฟองมัน	ฟอง- มัน
ฟองสบู่	ฟอง- สะ- บู่
ฟอนต์	ฟ็้อน
ฟอร์ด	ฝ่อด
ฟอร์ม	ฟอม
ฟอสซิล	ฟ้อด- ซิ่น
ฟอสซิล	ฟ้อด- ซิ่ล
ฟอสฟอรัส	ฟ้อส- ฟอ- รัส
ฟักข้าว	ฟัก- ค่าว
ฟักทอง	ฟัก- ทอง
ฟักทองบด	ฟัก- ทอง- บด
ฟักเขียว	ฟัก เขียว
ฟักเหลือง	ฟัก- เหฺลือง
ฟังก์ชัน	ฟัง- ชั่น
ฟันกราม	ฟัน- กฺราม
ฟันกรามน้อย	ฟัน- กฺราม- น้อย
ฟันตัด	ฟัน- ตัด
ฟันธง	ฟัน- ทง
ฟันน้ำนม	ฟัน- น้าม- นม
ฟันหัวแบะ	ฟัน- หัว- แบะ
ฟันเขี้ยว	ฟัน- เขี้ยว
ฟันเฟือง	ฟัน- เฟือง
ฟันแล้วทิ้ง	ฟัน- แล้ว- ทิ้ง
ฟันไม้ข่มนาม	ฟัน- ม้าย- ข่ม- นาม
ฟัวกรา	ฟัว- กฺรา
ฟางเส้นสุดท้าย	ฟาง- เซ็่น- สุด- ท้าย
ฟาดงวงฟาดงา	ฟาด- งวง- ฟาด- งา
ฟาดแข้ง	ฟาด- แข็้ง
ฟาร์ม	ฟาม
ฟาสซิสต์	ฟ้าด- ซิด
ฟาโรห์	ฟา- โร
ฟิจิ	ฟิ- จิ
ฟินแลนด์	ฟิน- แลน
ฟิลิปปินส์	ฟิ- ลิบ- ปิน
ฟิล์ม	ฟิม
ฟิล์ม	ฟีม
ฟิวส์	ฟิว
ฟิสิกส์	ฟิ- สิก
ฟีจี	ฟี- จี
ฟีนิลโพรพาโนลามีน	ฟี- นิล- โพฺร- พา- โน- ลา- มีน
ฟีเจอริ่ง	ฟี- เจอ- ริ่ง
ฟีเจอริ่ง	ฟี- เจ้อ- ริ่ง
ฟีเจอริ่ง	ฟี้- เจอ- ริ่ง
ฟีเจอริ่ง	ฟี้- เจ้อ- ริ่ง
ฟือเรอร์	ฟือ- เรอ
ฟุต	ฟุด
ฟุตบอล	ฟุด- บ็อน
ฟุตบอล	ฟุด- บ็อล
ฟุ่มเฟือย	ฟุ่ม- เฟือย
ฟุ้งซ่าน	ฟุ้ง- ซ่าน
ฟูนะฟูตี	ฟู- นะ- ฟู- ตี
ฟูมฟัก	ฟูม- ฟัก
ฟ้องร้อง	ฟ้อง- ร้อง
ฟ้าทะลายโจร	ฟ้า- ทะ- ลาย- โจน
ฟ้าผ่า	ฟ้า- ผ่า
ฟ้าร้อง	ฟ้า- ร้อง
ฟ้าเหลือง	ฟ้า- เหฺลือง
ฟ้าแลบ	ฟ้า- แลบ
ภ	พอ
ภพ	พบ
ภมร	พะ- มอน
ภมุ	พะ- มุ
ภรตวรรษ	พะ- รด- ตะ- วัด
ภรรยา	พัน- ยา
ภรรยา	พัน- ระ- ยา
ภราดร	พะ- รา- ดอน
ภราดา	พะ- รา- ดา
ภริยา	พะ- ริ- ยา
ภริยาน้อย	พะ- ริ- ยา- น้อย
ภริยาหลวง	พะ- ริ- ยา- หฺลวง
ภฤตย์	พฺรึด
ภววิทยา	พะ- วะ- วิด- ทะ- ยา
ภักดี	พัก- ดี
ภัตตาคาร	พัด- ตา- คาน
ภัตตาหาร	พัด- ตา- หาน
ภัย	ไพ
ภัยพิบัติ	ไพ- พิ- บัด
ภัยแล้ง	ภัย- แล้ง
ภาค	พาก
ภาค	พาก- 
ภาค	พาก- คะ- 
ภาคตัดกรวย	พาก- ตัด- กฺรวย
ภาคยานุวัติ	พาก- คะ- ยา- นุ- วัด
ภาคยานุวัติ	พาก- คะ- ยา- นุ- วัด- ติ- 
ภาคยานุวัติสาร	พาก- คะ- ยา- นุ- วัด- ติ- สาน
ภาชนะ	พา- ชะ- นะ
ภาชนะ	พาด- ชะ- นะ
ภาพ	พาบ
ภาพ	พาบ- พะ- 
ภาพถ่าย	พาบ- พะ- ถ่าย
ภาพประกอบ	พาบ- ปฺระ- กอบ
ภาพปลากรอบ	พาบ- ปฺลา- กฺรอบ
ภาพพจน์	พาบ- พด
ภาพยนตร์	พาบ- พะ- ยน
ภาพลวงตา	พาบ- ลวง- ตา
ภาพลักษณ์	พาบ- ลัก
ภาพเหมือน	พาบ- เหฺมือน
ภาย	พาย
ภายนอก	พาย- นอก
ภายใต้	พาย- ต้าย
ภายใน	พาย- ไน
ภารกิจ	พา- ระ- กิด
ภารยทรัพย์	พา- ระ- ยะ- ซับ
ภารวี	พา- ระ- วี
ภาระ	พา- ระ
ภาระการพิสูจน์	พา- ระ- กาน- พิ- สูด
ภาวนา	พา- วะ- นา
ภาวะ	พา- วะ
